ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415142014.69288,template1,0,0,0,0,0,0,0,0,0,0
1415142014.69288,template0,0,0,0,0,0,0,0,0,0,0
1415142014.69288,postgres,0,1448,8,8940,61732,668922,23183,0,0,0
1415142014.69288,dbt3,4,34911,0,3579848321,9266390642,117478828460,49967241594,1133000739,5156,5561966
1415142074.69843,template1,0,0,0,0,0,0,0,0,0,0
1415142074.69843,template0,0,0,0,0,0,0,0,0,0,0
1415142074.69843,postgres,0,1450,8,8948,61782,669848,23194,0,0,0
1415142074.69843,dbt3,6,34943,0,3580613445,9269518583,117485421196,49971698444,1133075359,5166,5561966
1415142134.70514,template1,0,0,0,0,0,0,0,0,0,0
1415142134.70514,template0,0,0,0,0,0,0,0,0,0,0
1415142134.70514,postgres,0,1452,8,8976,61812,670774,23205,0,0,0
1415142134.70514,dbt3,6,34955,0,3580613493,9269521902,117485426485,49971699894,1133075359,5166,5561966
1415142194.70715,template1,0,0,0,0,0,0,0,0,0,0
1415142194.70715,template0,0,0,0,0,0,0,0,0,0,0
1415142194.70715,postgres,0,1454,8,9002,61844,671700,23216,0,0,0
1415142194.70715,dbt3,5,34992,0,3583453288,9308875631,117528923356,50005192830,1133075363,5170,5561966
1415142254.71039,template1,0,0,0,0,0,0,0,0,0,0
1415142254.71039,template0,0,0,0,0,0,0,0,0,0,0
1415142254.71039,postgres,0,1456,8,9022,61882,672626,23227,0,0,0
1415142254.71039,dbt3,6,35015,0,3584422892,9312300553,117666479714,50006038927,1133075365,5172,5561966
1415142314.71456,template1,0,0,0,0,0,0,0,0,0,0
1415142314.71456,template0,0,0,0,0,0,0,0,0,0,0
1415142314.71456,postgres,0,1458,8,9038,61924,673552,23238,0,0,0
1415142314.71456,dbt3,6,35039,0,3585705200,9325785816,117724266527,50047306843,1133075367,5174,5561966
1415142374.71929,template1,0,0,0,0,0,0,0,0,0,0
1415142374.71929,template0,0,0,0,0,0,0,0,0,0,0
1415142374.71929,postgres,0,1460,8,9060,61960,674478,23249,0,0,0
1415142374.71929,dbt3,6,35081,0,3587043184,9330065652,117825279961,50050240619,1133075372,5179,5561966
1415142434.72212,template1,0,0,0,0,0,0,0,0,0,0
1415142434.72212,template0,0,0,0,0,0,0,0,0,0,0
1415142434.72212,postgres,0,1462,8,9060,62018,675404,23260,0,0,0
1415142434.72212,dbt3,6,35099,0,3588036257,9330395008,117829819663,50054776453,1133075388,5181,5561981
1415142494.72546,template1,0,0,0,0,0,0,0,0,0,0
1415142494.72546,template0,0,0,0,0,0,0,0,0,0,0
1415142494.72546,postgres,0,1464,8,9076,62060,676330,23271,0,0,0
1415142494.72546,dbt3,5,35134,0,3590026173,9333689955,117911930034,50074624452,1133075392,5185,5561981
1415142554.73033,template1,0,0,0,0,0,0,0,0,0,0
1415142554.73033,template0,0,0,0,0,0,0,0,0,0,0
1415142554.73033,postgres,0,1466,8,9096,62098,677256,23282,0,0,0
1415142554.73033,dbt3,4,35161,0,3591554013,9339050488,117952223913,50083284047,1133075394,5187,5561981
