# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415142632;-69067.20;2.75;34810.02
axle;60;1415142692;-239.02;-28.65;-3317.88
axle;60;1415142752;-1020.88;0.55;-681.63
axle;60;1415142812;73.00;-5.00;-13477.70
axle;60;1415142872;35410.98;-0.63;-1760.03
axle;60;1415142932;-20647.23;1.03;672.15
axle;60;1415142992;2126.52;0.82;-586.83
axle;60;1415143052;741.42;1.07;540.95
axle;60;1415143112;10751.10;1.02;667.48
axle;60;1415143172;-11638.08;0.97;603.95
axle;60;1415143232;35969.52;0.93;434.75
axle;60;1415143292;-727.72;0.95;887.17
axle;60;1415143352;-681.58;0.77;685.07
axle;60;1415143412;-831.25;1.27;820.78
axle;60;1415143472;-769.02;0.83;780.33
axle;60;1415143532;-859.30;0.87;855.08
axle;60;1415143592;-695.48;0.85;692.83
axle;60;1415143652;-917.42;0.78;911.00
