# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1415142632;-1;33.63;0.00;7.42;0.05;0.00;58.90
axle;60;1415142632;0;33.54;0.00;11.31;0.03;0.00;55.12
axle;60;1415142632;1;20.60;0.00;6.24;0.03;0.00;73.13
axle;60;1415142632;2;14.97;0.00;2.62;0.03;0.00;82.38
axle;60;1415142632;3;13.45;0.00;4.38;0.07;0.00;82.10
axle;60;1415142632;4;4.37;0.00;1.02;0.00;0.00;94.62
axle;60;1415142632;5;60.24;0.00;17.11;0.05;0.00;22.60
axle;60;1415142632;6;40.31;0.00;5.90;0.05;0.00;53.74
axle;60;1415142632;7;43.96;0.00;6.62;0.05;0.00;49.37
axle;60;1415142632;8;78.22;0.00;4.64;0.02;0.00;17.13
axle;60;1415142632;9;52.56;0.00;13.01;0.02;0.00;34.41
axle;60;1415142632;10;33.50;0.00;4.31;0.15;0.00;62.04
axle;60;1415142632;11;28.44;0.00;13.51;0.53;0.00;57.52
axle;60;1415142632;12;55.18;0.00;7.52;0.02;0.00;37.28
axle;60;1415142632;13;20.04;0.00;2.74;0.12;0.00;77.11
axle;60;1415142632;14;56.14;0.00;9.24;0.00;0.00;34.62
axle;60;1415142632;15;9.16;0.00;4.49;0.62;0.00;85.74
axle;60;1415142632;16;79.61;0.00;8.53;0.02;0.00;11.85
axle;60;1415142632;17;52.39;0.00;9.50;0.10;0.00;38.02
axle;60;1415142632;18;54.36;0.00;16.77;0.03;0.00;28.84
axle;60;1415142632;19;55.81;0.00;6.44;0.05;0.00;37.70
axle;60;1415142632;20;39.11;0.00;6.77;0.02;0.00;54.11
axle;60;1415142632;21;35.39;0.00;11.13;0.02;0.00;53.47
axle;60;1415142632;22;72.51;0.00;8.14;0.02;0.00;19.33
axle;60;1415142632;23;31.37;0.00;9.74;0.03;0.00;58.86
axle;60;1415142632;24;38.40;0.00;12.42;0.10;0.00;49.08
axle;60;1415142632;25;53.20;0.00;7.87;0.02;0.00;38.91
axle;60;1415142632;26;26.93;0.00;16.94;0.02;0.00;56.11
axle;60;1415142632;27;54.41;0.00;7.09;0.02;0.00;38.47
axle;60;1415142632;28;47.50;0.00;10.40;0.03;0.00;42.07
axle;60;1415142632;29;61.56;0.00;20.39;0.02;0.00;18.03
axle;60;1415142632;30;92.97;0.00;3.97;0.02;0.00;3.05
axle;60;1415142632;31;24.76;0.00;7.55;0.03;0.00;67.66
axle;60;1415142632;32;14.30;0.00;2.62;0.02;0.00;83.06
axle;60;1415142632;33;37.61;0.00;11.73;0.10;0.00;50.56
axle;60;1415142632;34;36.87;0.00;13.38;0.00;0.00;49.75
axle;60;1415142632;35;44.34;0.00;11.71;0.03;0.00;43.92
axle;60;1415142632;36;90.56;0.00;4.49;0.02;0.00;4.94
axle;60;1415142632;37;10.16;0.00;3.83;0.02;0.00;86.00
axle;60;1415142632;38;43.14;0.00;7.41;0.07;0.00;49.39
axle;60;1415142632;39;27.23;0.00;11.18;0.02;0.00;61.57
axle;60;1415142632;40;9.26;0.00;7.19;0.02;0.00;83.53
axle;60;1415142632;41;12.75;0.00;5.02;0.02;0.00;82.21
axle;60;1415142632;42;32.95;0.00;11.38;0.02;0.00;55.65
axle;60;1415142632;43;34.75;0.00;4.54;0.02;0.00;60.69
axle;60;1415142632;44;19.53;0.00;3.49;0.02;0.00;76.97
axle;60;1415142632;45;63.27;0.00;9.47;0.02;0.00;27.25
axle;60;1415142632;46;15.65;0.00;2.82;0.02;0.00;81.51
axle;60;1415142632;47;31.46;0.00;9.70;0.02;0.00;58.82
axle;60;1415142632;48;2.51;0.00;1.75;0.00;0.00;95.74
axle;60;1415142632;49;18.02;0.00;3.41;0.00;0.00;78.57
axle;60;1415142632;50;8.53;0.00;5.28;0.00;0.00;86.19
axle;60;1415142632;51;13.54;0.00;6.28;0.03;0.00;80.15
axle;60;1415142632;52;25.61;0.00;8.51;0.00;0.00;65.89
axle;60;1415142632;53;29.34;0.00;6.57;0.07;0.00;64.03
axle;60;1415142632;54;2.16;0.00;0.96;0.00;0.00;96.88
axle;60;1415142632;55;25.68;0.00;7.85;0.00;0.00;66.47
axle;60;1415142632;56;8.29;0.00;5.27;0.02;0.00;86.43
axle;60;1415142632;57;13.54;0.00;3.01;0.10;0.00;83.34
axle;60;1415142632;58;37.36;0.00;5.29;0.02;0.00;57.34
axle;60;1415142632;59;20.27;0.00;8.87;0.02;0.00;70.84
axle;60;1415142632;60;24.46;0.00;6.18;0.00;0.00;69.36
axle;60;1415142632;61;1.00;0.00;0.60;0.07;0.00;98.33
axle;60;1415142632;62;0.53;0.00;1.02;0.02;0.00;98.43
axle;60;1415142632;63;12.15;0.00;5.92;0.20;0.00;81.73
axle;60;1415142692;-1;33.57;0.00;8.15;0.03;0.00;58.26
axle;60;1415142692;0;13.99;0.00;3.50;0.02;0.00;82.50
axle;60;1415142692;1;11.45;0.00;6.76;0.00;0.00;81.78
axle;60;1415142692;2;3.46;0.00;2.04;0.00;0.00;94.50
axle;60;1415142692;3;12.41;0.00;5.36;0.00;0.00;82.23
