# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415141334;sdb;604.90;4840.13;308468.27;517.95;9.42;15.58;0.21;12.54
axle;60;1415141334;sda;3.68;2.13;50.80;14.37;0.00;1.30;0.16;0.06
axle;60;1415141394;sdb;427.17;4745.20;210243.07;503.29;4.99;11.68;0.23;9.64
axle;60;1415141394;sda;2.95;0.00;43.47;14.73;0.00;0.00;0.00;0.00
axle;60;1415141454;sdb;278.13;4949.47;128784.93;480.83;3.36;12.08;0.20;5.52
axle;60;1415141454;sda;3.17;0.00;47.47;14.99;0.00;0.00;0.00;0.00
axle;60;1415141514;sdb;213.40;4859.87;94449.33;465.37;1.21;5.71;0.16;3.34
axle;60;1415141514;sda;2.67;0.00;38.67;14.50;0.01;2.55;0.10;0.03
axle;60;1415141574;sdb;248.35;4825.73;112968.93;474.31;6.51;26.23;0.28;6.96
axle;60;1415141574;sda;3.03;0.00;42.27;13.93;0.00;0.02;0.02;0.01
axle;60;1415141634;sdb;693.58;4629.73;363386.80;530.60;21.51;31.01;0.28;19.24
axle;60;1415141634;sda;2.73;0.00;39.87;14.59;0.00;0.02;0.02;0.01
axle;60;1415141694;sdb;242.08;5074.13;112767.07;486.78;2.88;11.89;0.22;5.31
axle;60;1415141694;sda;2.95;0.00;42.67;14.46;0.00;0.00;0.00;0.00
axle;60;1415141754;sdb;90.22;5184.00;28086.27;368.78;0.38;4.18;0.12;1.04
axle;60;1415141754;sda;3.48;0.00;50.40;14.47;0.00;0.00;0.00;0.00
axle;60;1415141814;sdb;94.77;5282.93;28369.47;355.11;0.07;0.70;0.16;1.49
axle;60;1415141814;sda;2.73;0.00;40.00;14.63;0.00;0.00;0.00;0.00
axle;60;1415141874;sdb;193.07;5265.73;83902.53;461.85;2.66;13.80;0.26;5.08
axle;60;1415141874;sda;3.05;0.00;42.67;13.99;0.00;0.00;0.00;0.00
axle;60;1415141934;sdb;130.53;5133.60;52780.13;443.67;0.92;7.06;0.22;2.86
axle;60;1415141934;sda;2.70;0.00;38.27;14.17;0.00;0.00;0.00;0.00
axle;60;1415141994;sdb;215.90;5143.20;94069.07;459.53;1.43;6.61;0.20;4.41
axle;60;1415141994;sda;2.83;0.00;40.00;14.12;0.00;0.00;0.00;0.00
