# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415141334;2420.80;154259.53;58704.38;0.00;149134.52;0.00;0.00;0.00;0.00
axle;60;1415141394;2370.47;105143.27;46053.42;0.00;32520.80;0.00;0.00;0.00;0.00
axle;60;1415141454;2481.13;64416.20;7987.85;0.00;20161.95;0.00;0.00;0.00;0.00
axle;60;1415141514;2425.67;47244.00;7954.98;0.00;19953.68;0.00;0.00;0.00;0.00
axle;60;1415141574;2412.87;56505.60;19650.22;0.00;28238.23;0.00;0.00;0.00;0.00
axle;60;1415141634;2314.87;181713.33;25979.23;0.00;32697.55;0.00;0.00;0.00;0.00
axle;60;1415141694;2537.07;56404.87;3879.35;0.00;38542.15;0.00;0.00;0.00;0.00
axle;60;1415141754;2592.00;14068.33;3886.85;0.00;10340.02;0.00;0.00;0.00;0.00
axle;60;1415141814;2641.47;14204.73;3930.77;0.00;16426.35;0.00;0.00;0.00;0.00
axle;60;1415141874;2632.87;41972.60;5891.95;0.00;36298.98;0.00;0.00;0.00;0.00
axle;60;1415141934;2566.80;26409.20;16889.03;0.00;29948.15;0.00;0.00;0.00;0.00
axle;60;1415141994;2571.60;47054.53;4067.43;0.00;35988.57;0.00;0.00;0.00;0.00
